CURSO,CÓDIGO DE TURMA,TURMA,TEORIA,PRÁTICA,CAMPUS,TURNO,T-P-E-I,VAGAS TOTAIS,VAGAS REMANESCENT ES,TURMAS ALTA DEMANDA,DOCENTE TEORIA,DOCENTE TEORIA 2,DOCENTE PRÁTICA,DOCENTE PRÁTICA 2
LICENCIATURA EM CIÊNCIAS HUMANAS,DA2BHQ0003-15SB,INTERPRETAÇÕES DO BRASIL A2-Matutino (SB),"terça das 08:00 às 10:00, semanal ; quinta das 10:00 às 12:00, semanal",,SB,Matutino,4-0-4,90,21,-,ARILSON DA SILVA FAVARETO,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,NA2BHQ0003-15SB,INTERPRETAÇÕES DO BRASIL A2-Noturno (SB),"terça das 19:00 às 21:00, semanal ; quinta das 21:00 às 23:00, semanal",,SB,Noturno,4-0-4,90,0,-,MARCOS BARCELLOS DE SOUZA,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,DA1LHE0002-22SB,LABORATÓRIO DE PRÁTICAS INTEGRADORAS I (PCC) A1-Matutino (SB) - Carga Horária Extensionista,"quarta das 08:00 às 12:00, semanal",,SB,Matutino,0-4-4-4,60,9,-,0,0,PHILIPPE ARTHUR DOS REIS,0
LICENCIATURA EM CIÊNCIAS HUMANAS,NA1LHE0002-22SB,LABORATÓRIO DE PRÁTICAS INTEGRADORAS I (PCC) A1-Noturno (SB) - Carga Horária Extensionista,"quarta das 19:00 às 23:00, semanal",,SB,Noturno,0-4-4-4,62,0,-,0,0,JONATAS ROQUE RIBEIRO,0
LICENCIATURA EM CIÊNCIAS HUMANAS,DA1NHI5015-22SB,LIBRAS A1-Matutino (SB) - Carga Horária Extensionista,"terça das 10:00 às 12:00, semanal ; sexta das 08:00 às 10:00, semanal",,SB,Matutino,4-0-2-2,40,0,SIM,KATE MAMHY OLIVEIRA KUMADA,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,NA1NHI5015-22SB,LIBRAS A1-Noturno (SB) - Carga Horária Extensionista,"terça das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, semanal",,SB,Noturno,4-0-2-2,40,0,SIM,CLAUDIA REGINA VIEIRA,0,0,0
CURSO,CÓDIGO DE TURMA,TURMA,TEORIA,PRÁTICA,CAMPUS,TURNO,T-P-E-I,VAGAS TOTAIS,VAGAS REMANESCENT ES,TURMAS ALTA DEMANDA,DOCENTE TEORIA,DOCENTE TEORIA 2,DOCENTE PRÁTICA,DOCENTE PRÁTICA 2
LICENCIATURA EM CIÊNCIAS HUMANAS,DB1NHI5015-22SB,LIBRAS B1-Matutino (SB) - Carga Horária Extensionista,"quinta das 10:00 às 12:00, semanal ; terça das 08:00 às 10:00, semanal",,SB,Matutino,4-0-2-2,40,0,-,KATE MAMHY OLIVEIRA KUMADA,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,NB1NHI5015-22SB,LIBRAS B1-Noturno (SB) - Carga Horária Extensionista,"terça das 19:00 às 21:00, semanal ; quinta das 21:00 às 23:00, semanal",,SB,Noturno,4-0-2-2,40,0,SIM,CLAUDIA REGINA VIEIRA,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,DA1LHZ0027-19SB,PRÁTICAS DE ENSINO DE GEOGRAFIA: CURRÍCULOS A1-Matutino (SB),"segunda das 08:00 às 10:00, semanal ; quarta das 10:00 às 12:00, semanal",,SB,Matutino,4-0-4,36,30,-,EDEN CORREIA CARLI,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,NA1LHZ0027-19SB,PRÁTICAS DE ENSINO DE GEOGRAFIA: CURRÍCULOS A1-Noturno (SB),"segunda das 19:00 às 21:00, semanal ; quarta das 21:00 às 23:00, semanal",,SB,Noturno,4-0-4,36,20,-,EDEN CORREIA CARLI,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,DA1LHE0004-19SB,TEORIA DA HISTÓRIA I A1-Matutino (SB),"terça das 10:00 às 12:00, semanal ; sexta das 08:00 às 10:00, semanal",,SB,Matutino,4-0-4,60,5,-,LIDIANE SOARES RODRIGUES,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,NA1LHE0004-19SB,TEORIA DA HISTÓRIA I A1-Noturno (SB),"terça das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, semanal",,SB,Noturno,4-0-4,61,0,-,LIDIANE SOARES RODRIGUES,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,DA1NHZ2099-16SB,TÓPICOS CONTEMPORÂNEOS EM EDUCAÇÃO E FILOSOFIA A1-Matutino (SB),"segunda das 08:00 às 10:00, semanal ; quarta das 10:00 às 12:00, semanal",,SB,Matutino,4-0-4,65,5,-,SUZE DE OLIVEIRA PIZA,0,0,0
LICENCIATURA EM CIÊNCIAS HUMANAS,NA1NHZ2099-16SB,TÓPICOS CONTEMPORÂNEOS EM EDUCAÇÃO E FILOSOFIA A1-Noturno (SB),"segunda das 19:00 às 21:00, semanal ; quarta das 21:00 às 23:00, semanal",,SB,Noturno,4-0-4,65,5,-,DANIEL PANSARELLI,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DD2BCS0001-25SA,BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS D2- Matutino (SA) - Carga Horária Extensionista,,"quarta das 10:00 às 13:00, semanal",SA,Matutino,0-3-3-2,30,8,-,0,0,FULVIO RIELI MENDES,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,ND2BCS0001-25SA,BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS D2- Noturno (SA) - Carga Horária Extensionista,,"quarta das 18:00 às 21:00, semanal",SA,Noturno,0-3-3-2,30,16,-,0,0,VINICIUS DE ANDRADE OLIVEIRA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,ND3BCS0001-25SA,BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS D3- Noturno (SA) - Carga Horária Extensionista,,"quarta das 18:00 às 21:00, semanal",SA,Noturno,0-3-3-2,30,3,-,0,0,JEROEN SCHOENMAKER,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA10BIS0005-15SA,BASES COMPUTACIONAIS DA CIÊNCIA A10- Matutino (SA),,"quinta das 10:00 às 12:00, semanal",SA,Matutino,0-2-2,30,0,-,0,0,KARLA VITTORI,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA8BIS0005-15SA,BASES COMPUTACIONAIS DA CIÊNCIA A8-Matutino (SA),,"quinta das 10:00 às 12:00, semanal",SA,Matutino,0-2-2,30,0,-,0,0,SUZANA DE SIQUEIRA SANTOS,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA9BIS0005-15SA,BASES COMPUTACIONAIS DA CIÊNCIA A9-Matutino (SA),,"quinta das 10:00 às 12:00, semanal",SA,Matutino,0-2-2,30,0,-,0,0,CEDRICK BAMBA NSIMBA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB10BIS0005-15SA,BASES COMPUTACIONAIS DA CIÊNCIA B10- Noturno (SA),,"quinta das 19:00 às 21:00, semanal",SA,Noturno,0-2-2,30,0,-,0,0,RONALDO CRISTIANO PRATI,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB8BIS0005-15SA,BASES COMPUTACIONAIS DA CIÊNCIA B8-Noturno (SA),,"quinta das 19:00 às 21:00, semanal",SA,Noturno,0-2-2,30,0,-,0,0,HUGO PUERTAS DE ARAUJO,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB9BIS0005-15SA,BASES COMPUTACIONAIS DA CIÊNCIA B9-Noturno (SA),,"quinta das 19:00 às 21:00, semanal",SA,Noturno,0-2-2,30,0,-,0,0,CEDRICK BAMBA NSIMBA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA4BIS0003-15SA,BASES MATEMÁTICAS A4-Matutino (SA),"segunda das 10:00 às 12:00, semanal ; quinta das 08:00 às 10:00, semanal",,SA,Matutino,4-0-0,90,0,-,ANA CAROLINA BOERO,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB4BIS0003-15SA,BASES MATEMÁTICAS B4-Noturno (SA),"segunda das 19:00 às 21:00, semanal ; quinta das 21:00 às 23:00, semanal",,SA,Noturno,4-0-0,90,0,SIM,FELIPE DE AGUILAR FRANCO,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DB2BIR0603-15SA,"CIÊNCIA, TECNOLOGIA E SOCIEDADE B2-Matutino (SA)","sexta das 10:00 às 12:00, quinzenal II; quarta das 08:00 às 10:00, semanal",,SA,Matutino,3-0-4,95,0,-,GUADALUPE MARIA JUNGERS ABIB DE ALMEIDA,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB2BIR0603-15SA,"CIÊNCIA, TECNOLOGIA E SOCIEDADE B2-Noturno (SA)","quarta das 19:00 às 21:00, semanal ; sexta das 21:00 às 23:00, quinzenal II",,SA,Noturno,3-0-4,95,0,-,LUCIANA PEREIRA,0,0,0
CURSO,CÓDIGO DE TURMA,TURMA,TEORIA,PRÁTICA,CAMPUS,TURNO,T-P-E-I,VAGAS TOTAIS,VAGAS REMANESCENT ES,TURMAS ALTA DEMANDA,DOCENTE TEORIA,DOCENTE TEORIA 2,DOCENTE PRÁTICA,DOCENTE PRÁTICA 2
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA1NHI5001-15SA,DESENVOLVIMENTO E APRENDIZAGEM A1- Matutino (SA),"terça das 10:00 às 12:00, semanal ; sexta das 08:00 às 10:00, semanal",,SA,Matutino,4-0-4,89,0,-,RUTH FERREIRA GALDUROZ,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1NHI5001-15SA,DESENVOLVIMENTO E APRENDIZAGEM A1- Noturno (SA),"terça das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, semanal",,SA,Noturno,4-0-4,89,0,-,RAFAELA VALERO DA SILVA,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA2NHI5001-15SA,DESENVOLVIMENTO E APRENDIZAGEM A2- Matutino (SA),"terça das 10:00 às 12:00, semanal ; sexta das 08:00 às 10:00, semanal",,SA,Matutino,4-0-4,30,0,-,SILVIO RICARDO GOMES CARNEIRO,MARINEIDE DE OLIVEIRA GOMES,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA2NHI5001-15SA,DESENVOLVIMENTO E APRENDIZAGEM A2- Noturno (SA),"terça das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, semanal",,SA,Noturno,4-0-4,30,0,-,SILVIO RICARDO GOMES CARNEIRO,MARINEIDE DE OLIVEIRA GOMES,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA1BHS0002-22SA,DIVERSIDADE DE GÊNERO E FORMAÇÃO DE PROFESSOR A1-Matutino (SA),"terça das 08:00 às 10:00, semanal ; quinta das 10:00 às 12:00, semanal",,SA,Matutino,4-0-4,89,0,-,0A DEFINIR DOCENTE,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1BHS0002-22SA,DIVERSIDADE DE GÊNERO E FORMAÇÃO DE PROFESSOR A1-Noturno (SA),"terça das 19:00 às 21:00, semanal ; quinta das 21:00 às 23:00, semanal",,SA,Noturno,4-0-4,89,0,-,0A DEFINIR DOCENTE,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL A1-Noturno (SA),,"segunda das 21:00 às 23:00, semanal",SA,Noturno,0-6-3,15,0,SIM,0,0,MARIANA TAMBELLINI FAUSTINO,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA2LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL A2- Matutino (SA),,"quarta das 10:00 às 12:00, semanal",SA,Matutino,0-6-3,15,8,-,0,0,FRANCISCO JOSE BRABO BEZERRA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DB1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL B1- Matutino (SA),,"segunda das 10:00 às 12:00, semanal",SA,Matutino,0-6-3,15,3,-,0,0,RAFAEL CAVA MORI,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL B1-Noturno (SA),,"quinta das 19:00 às 21:00, semanal",SA,Noturno,0-6-3,15,1,-,0,0,BRUNO RAFAEL SANTOS DE CERQUEIRA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DC1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL C1- Matutino (SA),,"sexta das 10:00 às 12:00, semanal",SA,Matutino,0-6-3,15,6,-,0,0,FERNANDA FRANZOLIN,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NC1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL C1-Noturno (SA),,"quarta das 21:00 às 23:00, semanal",SA,Noturno,0-6-3,15,0,-,0,0,MARCIA AGUIAR,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DD1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL D1- Matutino (SA),,"segunda das 08:00 às 10:00, semanal",SA,Matutino,0-6-3,15,9,-,0,0,0A DEFINIR DOCENTE,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,ND1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL D1-Noturno (SA),,"segunda das 19:00 às 21:00, semanal",SA,Noturno,0-6-3,15,0,-,0,0,GRACIELLA WATANABE,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NE1LCT1001-24SA,ESTÁGIO I NO ENSINO FUNDAMENTAL E1-Noturno (SA),,"quarta das 19:00 às 21:00, semanal",SA,Noturno,0-6-3,15,11,-,0,0,MARIA CANDIDA VARONE DE MORAIS,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA4BIK0102-15SA,ESTRUTURA DA MATÉRIA A4-Matutino (SA),"quarta das 08:00 às 10:00, semanal ; sexta das 10:00 às 12:00, quinzenal II",,SA,Matutino,3-0-4,90,0,-,SERGIO HENRIQUE BEZERRA DE SOUSA LEAL,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB4BIK0102-15SA,ESTRUTURA DA MATÉRIA B4-Noturno (SA),"quarta das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, quinzenal II",,SA,Noturno,3-0-4,90,0,-,SERGIO HENRIQUE BEZERRA DE SOUSA LEAL,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA4BIL0304-15SA,EVOLUÇÃO E DIVERSIFICAÇÃO DA VIDA NA TERRA A4-Matutino (SA),"terça das 08:00 às 10:00, semanal ; sexta das 10:00 às 12:00, quinzenal I",,SA,Matutino,3-0-4,90,0,-,GUILHERME CUNHA RIBEIRO,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB4BIL0304-15SA,EVOLUÇÃO E DIVERSIFICAÇÃO DA VIDA NA TERRA B4-Noturno (SA),"terça das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, quinzenal I",,SA,Noturno,3-0-4,90,0,-,IVANA TRAMONTINA ROTTA(INATIVO),0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA1NHZ5016-15SA,HISTÓRIA DA EDUCAÇÃO A1-Matutino (SA),"segunda das 10:00 às 12:00, semanal ; quinta das 08:00 às 10:00, semanal",,SA,Matutino,4-0-4,30,0,-,JONATAS ROQUE RIBEIRO,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1NHZ5016-15SA,HISTÓRIA DA EDUCAÇÃO A1-Noturno (SA),"segunda das 19:00 às 21:00, semanal ; quarta das 21:00 às 23:00, semanal",,SA,Noturno,4-0-4,30,0,SIM,DANIEL MENDES GOMES,0,0,0
CURSO,CÓDIGO DE TURMA,TURMA,TEORIA,PRÁTICA,CAMPUS,TURNO,T-P-E-I,VAGAS TOTAIS,VAGAS REMANESCENT ES,TURMAS ALTA DEMANDA,DOCENTE TEORIA,DOCENTE TEORIA 2,DOCENTE PRÁTICA,DOCENTE PRÁTICA 2
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA1NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL A1-Matutino (SA) - Carga Horária Extensionista,"terça das 08:00 às 10:00, semanal ; quinta das 10:00 às 12:00, semanal",,SA,Matutino,2-2-1-4,40,22,-,BRUNO RAFAEL SANTOS DE CERQUEIRA,0,BRUNO RAFAEL SANTOS DE CERQUEIRA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL A1-Noturno (SA) - Carga Horária Extensionista,"terça das 19:00 às 21:00, semanal ; quinta das 21:00 às 23:00, semanal",,SA,Noturno,2-2-1-4,40,1,-,BRUNO RAFAEL SANTOS DE CERQUEIRA,0,BRUNO RAFAEL SANTOS DE CERQUEIRA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DB1NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL B1-Matutino (SA) - Carga Horária Extensionista,"terça das 10:00 às 12:00, semanal ; sexta das 08:00 às 10:00, semanal",,SA,Matutino,2-2-1-4,40,6,-,MARIA BEATRIZ FAGUNDES,0,MARIA BEATRIZ FAGUNDES,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NB1NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL B1-Noturno (SA) - Carga Horária Extensionista,"terça das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, semanal",,SA,Noturno,2-2-1-4,41,0,-,GRACIELLA WATANABE,0,GRACIELLA WATANABE,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DC1NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL C1-Matutino (SA) - Carga Horária Extensionista,"segunda das 10:00 às 12:00, semanal ; quinta das 08:00 às 10:00, semanal",,SA,Matutino,2-2-1-4,40,0,-,GLAUCIA FORNAZARI MAXIMIANO,0,GLAUCIA FORNAZARI MAXIMIANO,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NC1NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL C1-Noturno (SA) - Carga Horária Extensionista,"segunda das 21:00 às 23:00, semanal ; quinta das 19:00 às 21:00, semanal",,SA,Noturno,2-2-1-4,40,0,-,GLAUCIA FORNAZARI MAXIMIANO,0,GLAUCIA FORNAZARI MAXIMIANO,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DC2NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL C2-Matutino (SA) - Carga Horária Extensionista,"segunda das 10:00 às 12:00, semanal ; quinta das 08:00 às 10:00, semanal",,SA,Matutino,2-2-1-4,40,0,-,MAYARA DE CARVALHO SANTOS,0,MAYARA DE CARVALHO SANTOS,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NC2NHT5013-22SA,PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL C2-Noturno (SA) - Carga Horária Extensionista,"segunda das 21:00 às 23:00, semanal ; quinta das 19:00 às 21:00, semanal",,SA,Noturno,2-2-1-4,40,0,-,MAYARA DE CARVALHO SANTOS,0,MAYARA DE CARVALHO SANTOS,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA1NHZ5023-18SA,PRÁTICAS ESCOLARES EM EDUCAÇÃO ESPECIAL E INCLUSIVA A1-Matutino (SA),"segunda das 08:00 às 10:00, semanal ; quarta das 10:00 às 12:00, semanal",,SA,Matutino,2-2-4,40,0,-,JOELMA IAMAC NOMURA,0,JOELMA IAMAC NOMURA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1NHZ5023-18SA,PRÁTICAS ESCOLARES EM EDUCAÇÃO ESPECIAL E INCLUSIVA A1-Noturno (SA),"segunda das 19:00 às 21:00, semanal ; quarta das 21:00 às 23:00, semanal",,SA,Noturno,2-2-4,40,0,-,JOELMA IAMAC NOMURA,0,JOELMA IAMAC NOMURA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA2NHZ5023-18SA,PRÁTICAS ESCOLARES EM EDUCAÇÃO ESPECIAL E INCLUSIVA A2-Matutino (SA),"segunda das 08:00 às 10:00, semanal ; quarta das 10:00 às 12:00, semanal",,SA,Matutino,2-2-4,40,0,-,RUTH FERREIRA GALDUROZ,0,RUTH FERREIRA GALDUROZ,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA2NHZ5023-18SA,PRÁTICAS ESCOLARES EM EDUCAÇÃO ESPECIAL E INCLUSIVA A2-Noturno (SA),"segunda das 19:00 às 21:00, semanal ; quarta das 21:00 às 23:00, semanal",,SA,Noturno,2-2-4,40,0,-,SILVIA CRISTINA DOTTA,0,ROSELI ALVES DE MOURA,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA1NHZ5019-22SA,TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO NA EDUCAÇÃO A1-Matutino (SA) - Carga Horária Extensionista,"segunda das 08:00 às 10:00, quinzenal I; quarta das 10:00 às 12:00, semanal",,SA,Matutino,3-0-1-3,34,0,SIM,CLAUDIA MARIA ARANTES DE ASSIS SAAR,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1NHZ5019-22SA,TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO NA EDUCAÇÃO A1-Noturno (SA) - Carga Horária Extensionista,"segunda das 21:00 às 23:00, quinzenal I; quinta das 19:00 às 21:00, semanal",,SA,Noturno,3-0-1-3,30,0,SIM,CLAUDIA MARIA ARANTES DE ASSIS SAAR,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,DA1NHZ2099-16SA,TÓPICOS CONTEMPORÂNEOS EM EDUCAÇÃO E FILOSOFIA A1-Matutino (SA),"terça das 08:00 às 10:00, semanal ; quinta das 10:00 às 12:00, semanal",,SA,Matutino,4-0-4,30,0,-,SUZE DE OLIVEIRA PIZA,0,0,0
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,NA1NHZ2099-16SA,TÓPICOS CONTEMPORÂNEOS EM EDUCAÇÃO E FILOSOFIA A1-Noturno (SA),"terça das 19:00 às 21:00, semanal ; quinta das 21:00 às 23:00, semanal",,SA,Noturno,4-0-4,33,0,SIM,DANIEL PANSARELLI,0,0,0
LICENCIATURA EM FILOSOFIA,DA1NHZ2091-16SB,ARGUMENTAÇÃO E ENSINO A1-Matutino (SB),"sexta das 14:00 às 18:00, semanal",,SB,Matutino,4-0-4,40,31,-,ROQUE DA COSTA CAIERO,0,0,0
LICENCIATURA EM FILOSOFIA,NA1LHT1007-19SB,ESTÁGIO SUPERVISIONADO EM CH VII A1-Noturno (SB),"terça das 19:00 às 21:00, semanal",,SB,Noturno,0-6-3,16,2,-,0,0,MARILIA MELLO PISANI,0
LICENCIATURA EM FILOSOFIA,DA1NHZ2013-11SB,FILOSOFIA BRASILEIRA: HISTÓRIA E PROBLEMAS A1- Matutino (SB),"quarta das 14:00 às 18:00, semanal",,SB,Matutino,4-0-4,40,40,-,SAMON NOYAMA,0,0,0
LICENCIATURA EM FILOSOFIA,DA1NHH2023-16SB,FILOSOFIA DO ENSINO DE FILOSOFIA A1-Matutino (SB),"segunda das 08:00 às 10:00, semanal ; quarta das 10:00 às 12:00, semanal",,SB,Matutino,4-0-4,40,37,-,PATRICIA DEL NERO VELASCO,0,0,0
LICENCIATURA EM FILOSOFIA,NA1NHH2023-16SB,FILOSOFIA DO ENSINO DE FILOSOFIA A1-Noturno (SB),"segunda das 19:00 às 21:00, semanal ; quarta das 21:00 às 23:00, semanal",,SB,Noturno,4-0-4,40,25,-,PATRICIA DEL NERO VELASCO,0,0,0
CURSO,CÓDIGO DE TURMA,TURMA,TEORIA,PRÁTICA,CAMPUS,TURNO,T-P-E-I,VAGAS TOTAIS,VAGAS REMANESCENT ES,TURMAS ALTA DEMANDA,DOCENTE TEORIA,DOCENTE TEORIA 2,DOCENTE PRÁTICA,DOCENTE PRÁTICA 2
LICENCIATURA EM FILOSOFIA,DA1NHH2090-16SB,PRÁTICA DE ENSINO DE FILOSOFIA: PROGRAMAS DE ENSINO A1-Matutino (SB),"terça das 08:00 às 10:00, semanal ; quinta das 10:00 às 12:00, semanal",,SB,Matutino,4-0-4,40,36,-,MARILIA MELLO PISANI,0,0,0
LICENCIATURA EM FILOSOFIA,NA1NHH2090-16SB,PRÁTICA DE ENSINO DE FILOSOFIA: PROGRAMAS DE ENSINO A1-Noturno (SB),"segunda das 21:00 às 23:00, semanal ; quinta das 19:00 às 21:00, semanal",,SB,Noturno,4-0-4,40,31,-,0A DEFINIR DOCENTE,0,0,0
LICENCIATURA EM FÍSICA,NA3NHI5001-15SA,DESENVOLVIMENTO E APRENDIZAGEM A3- Noturno (SA),"terça das 21:00 às 23:00, semanal ; sexta das 19:00 às 21:00, semanal",,SA,Noturno,4-0-4,43,0,-,FERNANDO AUGUSTO SILVA,0,0,0
LICENCIATURA EM FÍSICA,DA1NHT3004-13SA,ESTÁGIO SUPERVISIONADO EM FÍSICA I (NÍVEL MÉDIO) A1-Matutino (SA),,"terça das 08:00 às 10:00, semanal",SA,Matutino,0-4-3,15,13,-,0,0,FERNANDO AUGUSTO SILVA,0
LICENCIATURA EM FÍSICA,NA1NHT3004-13SA,ESTÁGIO SUPERVISIONADO EM FÍSICA I (NÍVEL MÉDIO) A1-Noturno (SA),,"terça das 19:00 às 21:00, semanal",SA,Noturno,0-4-3,15,6,-,0,0,GRACIELLA WATANABE,0
LICENCIATURA EM FÍSICA,DANHLP001-22SA,PRÁTICAS DE ENSINO DE FÍSICA I A-Matutino (SA) - Carga Horária Extensionista,"segunda das 08:00 às 10:00, semanal ; quarta das 10:00 às 12:00, semanal",,SA,Matutino,2-2-2-4,30,25,-,FERNANDO AUGUSTO SILVA,0,FERNANDO AUGUSTO SILVA,0
LICENCIATURA EM FÍSICA,NANHLP001-22SA,PRÁTICAS DE ENSINO DE FÍSICA I A-Noturno (SA) - Carga Horária Extensionista,"segunda das 19:00 às 21:00, semanal ; quarta das 21:00 às 23:00, semanal",,SA,Noturno,2-2-2-4,30,10,-,FERNANDO AUGUSTO SILVA,0,FERNANDO AUGUSTO SILVA,0
LICENCIATURA EM FÍSICA,DA1LIZ0001-19SA,SOCIOLOGIA DA EDUCAÇÃO A1-Matutino (SA),"sexta das 14:00 às 18:00, semanal",,SA,Matutino,4-0-0,30,0,SIM,GRACIELLA WATANABE,0,0,0
LICENCIATURA EM FÍSICA,NANHLP004-22SA,TEORIA ELETROMAGNÉTICA A-Noturno (SA),"segunda das 21:00 às 23:00, semanal ; quinta das 19:00 às 21:00, semanal",,SA,Noturno,4-0-6,30,23,-,LUCIO CAMPOS COSTA,0,0,0
